FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Lsd,1,0.003086472
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,7,1.905345099
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,21,957.6589872
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,7,4.574217151
2022,JUN,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,3,0.034392113
2022,JUN,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Marijuana,2,0.026984581
2022,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Marijuana,2,0.302452177
2022,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Methamphetamine,1,0.036332181
2022,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Other Drugs**,2,0.001763698
2022,JUN,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,2,0.321213516
2022,JUN,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Methamphetamine,1,0.009479877
2022,JUN,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,4,3.7216
2022,JUN,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,7,55.3963
2022,JUN,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Other Drugs**,1,0.0413
2022,JUN,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Cocaine,1,778.365
2022,JUN,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Marijuana,1,1179.75
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Marijuana,1,1.3
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Cocaine,1,0.7431
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,4,17.1406
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Other Drugs**,1,0.1745
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Methamphetamine,1,0.0006
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,2,0.0146
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Other Drugs**,2,0.0218
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Fentanyl,1,3.0955
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Heroin,1,5.2216
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Marijuana,1,0.0022
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Methamphetamine,1,4.7868
2022,JUN,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Marijuana,2,0.2662
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,63,2273.6006
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,3,0.023
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,4,0.0273
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Cocaine,2,0.0052
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Ecstasy,1,0.0044
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,8,0.3655
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,2,0.0042
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,1,0.0287
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,3,33.2788
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Heroin,1,4.7399
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,3,6.7672
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,6,143.8116
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,5,9.291
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,3,1.5823
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Heroin,1,0.05
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,25,4.0965
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,8,54.1374
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,5,1.1568
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,1,0.0066
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,11,51.273
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,3,0.0216
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,2,0.033
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,8,55.0435
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Ecstasy,3,0.1081
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,49,1449.4974
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,1,0.0176
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,7,0.2826
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,4,71.9973
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,4,42.5085
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,6,76.4734
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,20,784.0456
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,2,0.2657
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,4,0.818
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Ecstasy,1,0.0026
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,25,37.1727
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,2,2.2952
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,47,15.4109
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,26,634.0779
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,7,0.1914
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,1,0.1074
2022,JUN,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,5,0.3027
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Cocaine,2,16.53048087
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Khat (Catha Edulis),3,2983.956716
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,15,2.729543266
2022,MAR,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,7,1.004778805
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,4,27.90611312
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ecstasy,6,24.62739836
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Heroin,3,6.732476557
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ketamine,1,0.006172943
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Khat (Catha Edulis),11,553.0011446
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Lsd,1,0.000440925
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,26,24.79739681
2022,MAR,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,101,139.8023074
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,23,128.1298007
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,16,75.9940031
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,7,3.695498667
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,3,6.883096374
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,31,94.88955902
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),41,1458.128362
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,5,19.75055267
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,230,1395.736065
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,26,199.4522084
2022,MAR,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,389,791.349091
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,1,0.194205207
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,13,1.158529187
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Fentanyl,7,0.055115566
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ketamine,4,4.53402688
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,27,33.36195886
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Methamphetamine,2,0.017636981
2022,MAR,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,62,51.44612547
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,1,0.002314854
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,4,0.03388505
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Fentanyl,1,0.024471311
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Heroin,1,0.027557783
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,8,279.7157719
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Khat (Catha Edulis),3,592.4482367
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Lsd,1,0.007054792
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,66,413.4942125
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,12,123.6279613
2022,MAR,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,144,394.5409396
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,37,195.9754524
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,20,18.65970539
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Fentanyl,1,6.61386786
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Heroin,2,2.384519826
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,14,29.54304542
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Khat (Catha Edulis),1,31.26154875
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,2,0.282191695
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,62,374.0234869
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Methamphetamine,7,7.966183375
2022,MAR,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,666,471.0329008
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,11,13.39594843
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,4,20.20316169
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,5,14.14199272
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,15,113.4373137
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,24,39.01983621
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,12,104.8498676
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,94,438.2023662
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,8,36.17124333
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,26,30.5935481
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,1,0.138891225
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,5,10.11811551
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,17,659.2138438
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),16,7100.542713
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,16,0.063272669
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,64,144.50501
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,16,6.056980186
2022,MAR,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,1764,1509.777335
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Cocaine,1,0.629860683
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Ecstasy,1,0.001763698
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Lsd,1,0.024978374
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,31,1.570727478
2022,MAR,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,8,0.589824736
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,15,13.20886415
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,12,2.745041763
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Lsd,4,0.013580475
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,63,67.97063181
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,31,80.84379808
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,96,60.50818266
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,20,945.0899706
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ecstasy,1,0.105601423
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ketamine,1,8.693267915
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,109,284.9002065
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Methamphetamine,1,1.146403762
2022,MAR,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,5,4.873979688
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Cocaine,2,6.61386786
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Heroin,1,2.425084882
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Ketamine,1,5.350619099
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,41,6.389834109
2022,MAR,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,29,12.30779079
2022,MAR,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Cocaine,2,0.005952481
2022,MAR,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,15,1.040537784
2022,MAR,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,1,0.000308647
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Cocaine,1,0.000440925
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,1,0.000440925
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Lsd,1,0.007275255
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,62,23.52742395
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,4,0.032628415
2022,MAR,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,24,3.291281109
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,4,0.08891243
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Ecstasy,1,0.001102311
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,41,3.610797066
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,3,0.027910522
2022,MAR,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,23,2.760937092
2022,MAR,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,92,9.715308916
2022,MAR,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,17,6.117651401
2022,MAR,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Ketamine,1,47.13483162
2022,MAR,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,3,0.259925007
2022,MAR,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,6,2.078606391
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Ecstasy,4,2.296687661
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Fentanyl,37,2.267233902
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Ketamine,4,0.018298368
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Lsd,7,0.020172297
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,16,17.39645663
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Methamphetamine,1,0.003968321
2022,MAR,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,8,0.342157431
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Cocaine,1,0.001322774
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Fentanyl,5,0.18221206
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,26,23.19049148
2022,MAR,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,41,15.83093206
2022,MAR,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Marijuana,2,2.423982571
2022,MAR,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,2,1.250682412
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Cocaine,2,0.003527396
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Ecstasy,1,0.03668492
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,18,10.75807337
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Methamphetamine,1,0.363079299
2022,MAR,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,120,30.5047459
2022,MAR,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,13,56.40266828
